Country,Market Name,Level,Parent Market,L1 Market,Count,Dummy,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
Global,Cattle and Buffaloes,Level 4,Live Animals,Agriculture,1,GlobalCattle and Buffaloes,USD Billion,874.9707438,877.2037387,947.2551641,925.2544595,889.0534235,989.2183589,1071.127756,1090.786485,1147.168381,1245.323967,1319.557521,1435.361148,1469.759073,1550.216431,1643.070767,1724.867556,1809.508367,1898.315099,1997.705873,2104.030369,2220.117175,2332.072431,2487.053209,2605.947555,2728.292675,2851.195777
Global,Poultry Birds,Level 4,Live Animals,Agriculture,1,GlobalPoultry Birds,USD Billion,56.60567257,56.96767144,61.75278469,60.5497456,58.40372742,65.23286387,70.90504253,72.842397,77.28234302,84.63384859,90.48019428,99.68432711,102.8023846,109.2045462,116.5724692,123.2499705,130.3135189,137.7827933,146.1356029,155.122323,164.9665905,174.6465228,187.7157839,198.2344783,209.1713909,220.3109954
Global,Sheep and Goats,Level 4,Live Animals,Agriculture,1,GlobalSheep and Goats,USD Billion,216.9575958,218.9009092,237.8919996,233.8513093,226.1373201,253.2225127,275.9416031,285.1313349,304.2717672,335.1553253,360.4227798,400.442691,414.9210007,442.8449382,474.9585396,504.5396103,536.2267075,569.9076391,607.5976058,648.3131681,693.0380294,737.516152,796.8249222,845.8470416,897.1508058,949.8387097
Global,Pigs,Level 4,Live Animals,Agriculture,1,GlobalPigs,USD Billion,44.10051407,44.100076,47.50010716,46.27831508,44.35401654,49.225032,53.16475984,53.82258597,56.27224076,60.72836882,63.96504842,68.98303005,70.29979216,73.7950172,77.84268058,81.32874647,84.87286399,88.57201003,92.7213362,97.14491578,101.968001,106.5491478,113.0350053,117.8185002,122.7039978,127.5600648
Global,Other Live Animals,Level 4,Live Animals,Agriculture,1,GlobalOther Live Animals,USD Billion,19.95501236,20.04683914,21.69198899,21.23149339,20.44250802,22.79215807,24.72985191,25.30203293,26.73488145,29.15874761,31.0441399,33.99978865,34.94722009,37.00072856,39.3663966,41.48361572,43.70155754,46.03838633,48.6517883,51.45584767,54.52229152,57.5116344,61.59056989,64.80526458,68.1319854,71.499433
Global,Horsehair,Level 4,Other Animal Produce,Agriculture,1,GlobalHorsehair,USD Billion,0.001342397,0.001757198,0.001537297,0.001871696,0.001994808,0.001912138,0.002003671,0.002500571,0.00266813,0.003328773,0.003650843,0.003920075,0.003781992,0.003822645,0.004432479,0.005084449,0.005650308,0.006326678,0.00710852,0.007973154,0.008924759,0.009949493,0.011278663,0.01256596,0.013996447,0.015593023
Global,Beeswax,Level 4,Other Animal Produce,Agriculture,1,GlobalBeeswax,USD Billion,0.581628651,0.750129628,0.642431765,0.778522739,0.837011605,0.805301144,0.831965081,1.017318497,1.01464424,1.249311455,1.356912005,1.449514239,1.395226605,1.398357582,1.572738991,1.749884945,1.90465603,2.088809953,2.298694339,2.525288406,2.768574072,3.023008662,3.356408872,3.662618678,3.995697962,4.35997464
Global,Silkworm cocoons,Level 4,Other Animal Produce,Agriculture,1,GlobalSilkworm cocoons,USD Billion,4.645554832,5.80074565,5.834882206,7.208332896,8.857956413,8.959412456,8.864341708,10.16580868,9.710493991,9.578052782,9.514939365,9.387656113,9.570398456,9.924604666,10.11117874,10.1907181,10.38409802,10.66124885,10.98366575,11.29624221,11.59407454,11.85158025,12.31880725,12.58468747,12.85287579,13.12951099
Global,Dry Pea And Bean Farming,Level 4,Grain Farming,Agriculture,1,GlobalDry Pea And Bean Farming,USD Billion,8.24349382,8.191563154,8.806657946,9.149299685,8.913889751,9.709112593,10.84830138,11.44244057,10.82242468,10.59838263,11.24962231,11.33708355,12.78265522,13.4323464,14.54848837,15.60342012,16.82480848,18.18282642,19.71796704,21.40670474,23.28181838,25.22156829,27.63841933,29.85129456,32.22567065,34.77672716
Global,Wheat Farming,Level 4,Grain Farming,Agriculture,1,GlobalWheat Farming,USD Billion,149.6951128,165.7695435,168.2630714,178.58407,175.0079282,188.4426286,192.6354003,194.4083565,193.6616073,204.579763,203.2348721,215.3173402,243.8932567,253.9011502,271.4925539,287.4664199,305.9725024,326.4063604,349.4011317,374.4354341,401.9841873,429.8620558,466.1208886,498.1692012,532.1621828,568.2757099
Global,Other Grain Farming,Level 4,Grain Farming,Agriculture,1,GlobalOther Grain Farming,USD Billion,434.2717456,457.6276192,480.0548959,527.2350326,511.3332088,542.1974529,567.6988159,563.1818357,586.6521551,602.1038045,614.3400699,651.764309,696.1108857,758.6754874,815.3825207,867.7661097,928.3994752,995.5154944,1071.150862,1153.825674,1245.114098,1338.339251,1458.722201,1567.067936,1682.64261,1806.108722
Global,Soybean Farming,Level 4,Oilseed Farming,Agriculture,1,GlobalSoybean Farming,USD Billion,99.19757602,104.3618596,100.9741696,110.1316681,116.5706405,116.9665164,122.2530251,135.991198,132.1437916,123.7818251,142.6285265,183.8852323,198.1296742,217.5419096,237.1937683,254.8735944,272.9837816,291.6730605,312.3876857,334.5965312,358.4622137,384.2589169,417.2708461,446.3876172,477.0960265,509.4699972
Global,Other Oilseed Farming,Level 4,Oilseed Farming,Agriculture,1,GlobalOther Oilseed Farming,USD Billion,102.9513547,115.0368206,120.9115055,126.0653814,119.2862384,114.3289763,115.3768472,128.5252924,136.9893803,132.2166021,142.3161093,182.2535116,211.1601599,229.0472308,251.2679564,271.6504323,293.2118798,315.7186192,340.7665375,367.8270209,397.1227229,429.0070895,469.4806713,506.1403638,545.159762,586.6725479
Global,Orange Groves,Level 4,Fruit And Nut Farming,Agriculture,1,GlobalOrange Groves,USD Billion,26.06345637,25.14421592,25.92712168,29.79629983,31.11196844,33.2341189,34.81331312,34.12651117,33.55447009,35.67429479,39.01569057,39.89431226,43.41046629,47.9795838,50.51279,52.73070714,55.24711791,58.05388931,61.18637049,64.49717856,68.0344601,71.43063864,76.05277984,79.70877163,83.43829071,87.23610661
Global,Citrus Groves,Level 4,Fruit And Nut Farming,Agriculture,21,GlobalCitrus Groves,USD Billion,22.69224788,49.67760226,52.90842554,59.97873143,64.88888237,71.32861813,75.04406609,74.03718591,75.68260369,82.44026318,90.648906,95.75389927,105.0187083,116.3596387,123.3965975,129.7541817,136.9234644,144.9139041,153.8310175,163.3203949,173.5158419,183.4869604,196.7642752,207.7053859,218.9865919,230.5997779
Global,Noncitrus Fruit And Tree Nut Farming,Level 4,Fruit And Nut Farming,Agriculture,1,GlobalNoncitrus Fruit And Tree Nut Farming,USD Billion,277.4936512,287.2454368,317.1687507,363.7797496,398.7036865,436.7816727,453.0025555,475.7105955,491.204874,520.1067443,585.7514302,626.1548044,679.4828863,739.7190292,810.0733634,879.6284577,958.1099811,1046.663597,1146.833981,1256.772414,1378.208509,1504.32121,1665.103372,1814.27153,1974.384031,2146.014081
Global,Chillies and peppers,Level 4,Vegetable Farming,Agriculture,1,GlobalChillies and peppers,USD Billion,13.53638884,13.66888869,13.71266033,15.2013465,17.56355218,20.01094637,22.74053144,24.52659622,25.47264656,26.97434441,27.80221695,28.17023222,31.18159454,33.61033871,34.764851,35.6509371,36.71764869,38.02741655,39.51331052,41.02012456,42.56263701,44.01167393,46.13427792,47.5934308,49.02078499,50.41116949
Global,Potatoes,Level 4,Vegetable Farming,Agriculture,1,GlobalPotatoes,USD Billion,135.7204897,150.7435792,144.5017132,159.6952595,179.4882578,194.8995824,214.241746,227.8313281,228.5356202,244.5578071,252.4223341,253.1217245,276.0637245,291.7491931,302.099112,310.136105,319.8265168,331.6611907,345.063862,358.6833884,372.6499299,385.8323437,404.9605331,418.3061136,431.4055112,444.2121445
Global,Lettuce and chicory,Level 4,Vegetable Farming,Agriculture,1,GlobalLettuce and chicory,USD Billion,10.17970363,10.25481055,10.26765852,10.7358348,12.23593871,14.05270663,15.93985867,16.50893136,17.0025027,18.21613016,18.87942962,19.2687252,20.79646532,21.38903606,22.21763531,22.8806074,23.68342845,24.65128948,25.7430113,26.85876348,28.00855332,29.10738211,30.66423244,31.79277914,32.9105282,34.01374676
Global,Tomatoes,Level 4,Vegetable Farming,Agriculture,1,GlobalTomatoes,USD Billion,63.56730847,65.48745224,65.48046141,72.49536643,85.41286435,94.78878171,108.109289,110.9448112,114.0369441,121.5901072,127.664641,128.8665125,137.979081,146.4660946,153.6622542,159.8307704,167.3938331,176.2936069,186.2766025,196.6468594,207.4883498,218.1766281,232.5622475,243.9706874,255.5324439,267.2192305
Global,Cauliflowers and broccoli,Level 4,Vegetable Farming,Agriculture,1,GlobalCauliflowers and broccoli,USD Billion,8.777329106,8.982877706,9.049761936,10.20818624,11.85709181,12.96179164,14.7622592,15.62342098,16.00811915,17.410778,17.64436966,17.75254271,19.5635319,20.16065489,20.58598833,20.84020102,21.13869005,21.56116809,22.06434988,22.55884955,23.05264461,23.47644697,24.38070408,24.91882504,25.42838879,25.90737355
Global,Onions,Level 4,Vegetable Farming,Agriculture,1,GlobalOnions,USD Billion,34.66,36.65,34.94,39.18,45.83,51.49,60.48,63.17,64.3,69.98,75.13,76.59,86.05,88.6,94.56,100.06,106.92,114.9,123.87,133.43,143.65,154.13,167.63,179.43,191.76,204.61
Global,All Other vegetables,Level 4,Vegetable Farming,Agriculture,1,GlobalAll Other vegetables,USD Billion,357.4063792,365.5103427,363.1757422,404.8601625,467.8535843,521.8450168,601.7549566,619.6428189,641.8672765,688.8340316,718.7934474,728.4005352,805.6011186,841.5291671,878.7005237,909.6528654,947.3857292,992.1927116,1042.533124,1094.436715,1148.337218,1200.759509,1272.796903,1327.79072,1382.961572,1438.148915
Global,Tobacco farming,Level 4,General Crop Farming,Agriculture,1,GlobalTobacco farming,USD Billion,0.594027147,0.582183782,0.575649191,0.532119501,0.518358513,0.494059595,0.47545941,0.512657641,0.495665324,0.51165112,0.44582657,0.512218335,0.510422501,0.543402266,0.575424538,0.601361079,0.62624557,0.652192478,0.680633672,0.70890144,0.738071594,0.763773971,0.799618462,0.825082191,0.850999076,0.876964264
Global,Sugarbeet farming,Level 4,General Crop Farming,Agriculture,1,GlobalSugarbeet farming,USD Billion,19.6326197,21.79484705,20.71538281,17.55519635,19.42799041,17.69054073,21.24636187,25.67952186,22.41010301,22.12239472,19.17675491,23.39693448,22.99086591,25.36575864,27.58727297,29.61076952,31.7206788,33.98263257,36.48195419,39.08714505,41.86296762,44.56355236,47.99336381,50.94235518,54.0498289,57.29682542
Global,Sugarcane farming,Level 4,General Crop Farming,Agriculture,1,GlobalSugarcane farming,USD Billion,144.1523259,140.024854,140.5114025,134.86863,135.6189582,138.0173365,143.319332,150.256799,158.4741398,154.4684965,144.0590593,162.1519356,170.3403343,182.822146,195.7219561,206.7903642,217.8551914,229.523574,242.322203,255.3253303,268.9272436,281.5330781,298.1780381,311.2564207,324.7719103,338.5786223
Global,Cotton farming,Level 4,General Crop Farming,Agriculture,1,GlobalCotton farming,USD Billion,9.655300061,10.03187632,9.83322131,8.318967636,8.812332269,7.788471527,8.31804889,9.6211877,9.345476905,10.05023939,8.725246036,10.21759779,9.848712941,10.32986536,11.28518254,12.16753267,13.09671997,14.09757232,15.20661838,16.37026636,17.61647652,18.84239408,20.38941249,21.74551929,23.18207621,24.69197383
Global,Other Miscellaneous Crop Farming,Level 4,General Crop Farming,Agriculture,1,GlobalOther Miscellaneous Crop Farming,USD Billion,6.149481442,6.002934692,6.089770677,5.585919287,5.859089,5.799464685,6.173801809,6.928211524,7.230516017,7.015615545,6.906598603,8.008310639,8.150242342,8.477852048,9.176754607,9.803302625,10.44928602,11.13839444,11.89775705,12.68359547,13.5163638,14.31630997,15.34100846,16.20216937,17.10448099,18.04128913
Global,Logging,Level 4,Forestry And Logging,Agriculture,1,GlobalLogging,USD Billion,626.6694997,667.1392523,686.811058,637.5301041,704.2362035,645.2404457,715.4178369,723.271738,724.1316403,742.3620046,740.6010404,839.0894949,929.3878297,991.7652604,1064.602173,1142.307964,1219.158238,1303.607493,1398.974666,1506.526944,1626.047545,1743.696046,1897.575512,2041.682321,2200.381065,2373.872005
Global,Timber Tract Operations,Level 4,Forestry And Logging,Agriculture,1,GlobalTimber Tract Operations,USD Billion,54.3980348,58.08717333,59.98188706,55.84735887,61.87844432,56.86718336,63.24395137,65.09043281,66.34216192,69.23796002,68.98774964,83.12944364,95.74887822,106.2516612,118.605358,132.3397434,146.4524622,162.3726821,180.6780867,201.7446621,225.7812669,251.0469589,283.2779465,316.0322354,353.1592861,395.0568044
Global,Forest Nurseries and Gathering of Forest Products,Level 4,Forestry And Logging,Agriculture,1,GlobalForest Nurseries and Gathering of Forest Products,USD Billion,11.95231735,12.73192852,13.1153268,12.18166563,13.46444527,12.34399793,13.69487781,13.94501896,14.06223507,14.52017268,14.47851756,16.82094028,18.92844685,20.52120715,22.37986049,24.39659657,26.42204635,28.66906656,31.22028672,34.11648448,37.36637276,40.66107133,44.90218075,49.02491701,53.61507654,58.69575084
Global,Crop Production Services,Level 4,Agriculture And Forestry Services,Agriculture,1,GlobalCrop Production Services,USD Billion,46.60047895,47.46119433,55.76909214,62.08420637,78.08524508,87.924993,83.65328473,89.0270655,90.40397613,96.67983444,112.5114693,131.9915581,147.2993832,158.8955011,171.0239077,182.5771278,195.5304067,210.0559549,226.4500655,244.4075374,264.2287858,285.1556251,312.1164474,336.8700156,363.478832,392.0451694
Global,Animal Production Services,Level 4,Agriculture And Forestry Services,Agriculture,1,GlobalAnimal Production Services,USD Billion,52.31486338,51.83260335,59.24989413,64.16597271,78.50951065,85.99937193,79.59679482,84.29596217,85.18132236,90.64938793,102.0775918,115.674171,126.7647457,134.2815924,141.9283089,148.7873108,156.7038425,165.5564704,175.5211398,186.301947,198.0745812,210.2211361,226.2855956,240.1864094,254.8654793,270.3421838
Global,Forestry Services,Level 4,Agriculture And Forestry Services,Agriculture,1,GlobalForestry Services,USD Billion,9.782995688,10.12621452,12.0928597,13.68180991,17.48873411,20.01376142,19.3520222,20.65556827,21.03654217,22.56287595,26.76775955,32.04376064,36.1464719,39.41343156,42.88023289,46.27158145,50.04691671,54.2991551,59.11879531,64.44107418,70.35959906,76.68673024,84.77152261,92.40399253,100.6937591,109.6868561
Global,Fishing,Level 4,"Fishing, Hunting And Trapping",Agriculture,1,GlobalFishing,USD Billion,242.3420726,262.5603344,291.4138673,322.0282299,351.3095195,390.2580218,441.8351178,442.8909162,473.8848515,489.6576792,461.8896641,462.6846655,494.3571269,522.3025667,550.6733067,577.5759006,610.1726683,648.198541,691.5073458,738.8404799,790.7670207,844.3765784,915.1621157,977.7899375,1044.596815,1115.831492
Global,Hunting And Trapping,Level 4,"Fishing, Hunting And Trapping",Agriculture,1,GlobalHunting And Trapping,USD Billion,180.6699752,189.9153854,203.23389,213.3577457,227.2624627,235.5725821,256.2229272,295.0110689,315.6463329,321.5913334,349.8941744,356.2458676,381.605399,404.2079518,427.2535695,449.2723803,475.7002693,506.4874478,541.5485857,579.9242911,622.0841808,665.7585886,723.2003435,774.4370897,829.2190456,887.767365
Global,Agricultural Chelates,Level 3,Crop Production,Agriculture,23,GlobalAgricultural Chelates,USD Billion,0.535525981,0.580656124,0.620201335,0.657230407,0.699681799,0.740680876,0.7781652,0.834892699,0.900284112,0.957120825,0.88149572,0.933711694,1.063537995,1.138875615,1.224508864,1.309558734,1.409450621,1.517068121,1.633016905,1.765729446,1.909639988,2.065724555,2.235046689,2.4187655,2.618144467,2.834561068
Asia Pacific,Agricultural Chelates,Level 3,Crop Production,Agriculture,23,Asia PacificAgricultural Chelates,USD Billion,0.169642511,0.185961919,0.200783445,0.215051881,0.231364978,0.247480808,0.262677302,0.284685186,0.310056773,0.33288992,0.303753261,0.322509398,0.376049597,0.409041073,0.444160351,0.472061935,0.511542658,0.554325336,0.600686128,0.657548603,0.719793824,0.787931337,0.862518919,0.944167151,1.033544412,1.131382352
North America,Agricultural Chelates,Level 3,Crop Production,Agriculture,23,North AmericaAgricultural Chelates,USD Billion,0.128807405,0.14021461,0.150335054,0.159896408,0.170826873,0.181452604,0.191291567,0.205915835,0.222749991,0.237535605,0.217272215,0.230284221,0.265902152,0.281465533,0.300300921,0.322185596,0.344796639,0.36899453,0.394890633,0.424999677,0.457404431,0.492279935,0.529814575,0.570211102,0.613687725,0.660479289
South America,Agricultural Chelates,Level 3,Crop Production,Agriculture,23,South AmericaAgricultural Chelates,USD Billion,0.039153678,0.041511708,0.04334941,0.044906298,0.046727262,0.048341815,0.049620112,0.052006046,0.054775198,0.056871823,0.053217314,0.056072185,0.062159522,0.065863352,0.07075337,0.076538289,0.083518093,0.091134411,0.099445287,0.110607452,0.123022505,0.136831077,0.152189582,0.169271992,0.188271804,0.209404237
Western Europe,Agricultural Chelates,Level 3,Crop Production,Agriculture,23,Western EuropeAgricultural Chelates,USD Billion,0.127089293,0.13771396,0.14698111,0.155616821,0.165497176,0.174990377,0.183609065,0.196714047,0.211792539,0.224785871,0.208497671,0.220734915,0.252954278,0.27027715,0.289896589,0.308554721,0.329377472,0.351605441,0.375333461,0.400379618,0.427097116,0.455597483,0.485999692,0.518430652,0.553025745,0.589929381
Eastern Europe,Agricultural Chelates,Level 3,Crop Production,Agriculture,23,Eastern EuropeAgricultural Chelates,USD Billion,0.036042268,0.038581323,0.040677726,0.042544916,0.044696932,0.046687142,0.048377886,0.051186778,0.054425537,0.057046726,0.053528877,0.05653736,0.054342903,0.057255351,0.060843228,0.065259994,0.069324342,0.073641816,0.078228178,0.083385985,0.088883862,0.094744229,0.100990986,0.107649611,0.114747257,0.122312872
Middle East,Agricultural Chelates,Level 3,Crop Production,Agriculture,23,Middle EastAgricultural Chelates,USD Billion,0.026294585,0.02774963,0.028844474,0.02974264,0.030806009,0.031723484,0.032413399,0.03381657,0.035454272,0.03664297,0.034502486,0.036300845,0.03982594,0.042037335,0.044847701,0.049949342,0.054526607,0.059523324,0.064977931,0.06769081,0.070516954,0.073461091,0.076528149,0.079723258,0.083051766,0.086519241
